Unnamed: 0,Title,Release Date,Team,Rating,Times Listed,Number of Reviews,Genres,Summary,Reviews,Plays,Playing,Backlogs,Wishlist,Release Year,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
944,The Walking Dead: Season One,2012-04-24,"['Telltale Games', 'Sony Computer Entertainment']",4.0,1.2K,1.2K,"['Adventure', 'Point-And-Click']","The Walking Dead: Season One (Also Known As The Walking Dead: The Game) Is An Episodic Interactive Drama Graphic Adventure Video Game Developed And Published By Telltale Games. Based On Robert Kirkman'S The Walking Dead Comic Book Series, The Game Consists Of Five Episodes, Released Between April And November 2012. It Is Available For Android, Ios, Kindle Fire Hdx, Microsoft Windows, Mac Os X, Playstation 3, Playstation Vita, Xbox 360, Playstation 4 And Xbox One. The Game Is The First Of The Walking Dead Video Game Series Published By Telltale.","['Its Hard To Recommend This As A Game But If You Want A Good Story Here It Is.', ""The Walking Dead Was A Fantastic Journey With A Lot Of Interesting Ideas Of Where Point N' Clicks Could Go."", 'Fun Game! Made Me Cry', 'Never Really Reached The Same Highs As This Season. 2 And 3 Were A Downward Slope From Her', 'Não Foram Poucos Os Momentos Em Que Senti Verdadeiramente Que Minhas Escolhas Estavam Influenciando O Desfecho Do Game, Mesmo Que Subjetivamente. Isso Foi O Suficiente Para Me Emocionar Profundamente, Como Se Realmente Tivesse Imerso Nesse Mundo.', 'Locura Total Cuando Salió, La Pasé Hermoso']",12000,111,1100,467,2012,14286,The Walking Dead: Season One,PC,2012,Adventure,Avanquest Software,0.0,0.03,0.0,0.01,0.03
945,Mario Kart Ds,2005-11-14,['Nintendo Ead Group No. 1'],3.8,857,857,['Racing'],"Mario Kart Ds Is The Continuation Of The Long Running Racing Game Series That Began On The Super Nintendo. It Features 16 New Tracks As Well As 16 Tracks From The Previous 4 Games, With Each Set Split Up Into The Nitro And Retro Grand Prix Respectively. Eight Racers Are Initially Available, Each With Two Go-Karts To Choose From. A Number Of Characters And Additional Karts Are Also Available To Unlock. New Items Have Been Added To The Arsenal, Including A Blooper Squid That Squirts Ink Onto The Screens Of Other Players And A Bullet Bill Power Up That Transforms The Player Into A Giant, Fast-Travelling Bullet On Autopilot.","[""I Talk Mostly About Genesis Shit On Here But My\N                     \N                      Real\N                     \N                     B&B In Early Childhood Were Portables. My Fam Was Homeschooled 'Til College, And For Most Of My Early Childhood, My Older Sister Was A Figure Skater. The Skater Training Regimen Is A Pipeline Unto Itself, These Coaches Had Our Mom Driving Her 40 Minutes Out Of Town At 5 In The Morning Multiple Times A Week. So Until I Was 11 Or So, I Spent The Majority Of School Hours Sitting In A Cold Rink Lobby, Either Doing 'School' Or Playing Gba/Ds."", 'Bring Back R.O.B And Missions', 'I Ran Out Of Double Dash So I Played This And Now I Ran Out Of Ds..\N                     \N                     Ds Is Probably My Favorite. It Feels Nicely Balanced And Pure And I Like A Lot Of Tracks In It. Also A Lot Of Single Player Content', 'Childhood Joy Xx', 'Distinctly Remember Feeling Cooler Than Everyone For Unlocking Drybones When I Was A Kid', 'I Cant Affirmate Anything Cuz Could Not Have The Opportunity To Play The Multiplayer, Looks Well Made But I Did Not Have The Whole Expierence, I May Change The Score In The Future...']",15000,36,417,159,2005,12,Mario Kart Ds,DS,2005,Racing,Nintendo,9.81,7.57,4.13,1.92,23.42
947,Devil May Cry 2,2003-01-25,"['Capcom', 'Capcom Production Studio 1']",1.6,620,620,"['Adventure', 'Brawler']","Devil May Cry 2 Is The Sequel To Devil May Cry. From The Start Of The Game, The Player Controls Dante Or His New Partner Lucia Through Various Levels As They Battle Waves Of Demons. This Game Features An Amulet System, With Different Parts Being Acquired Throughout The Levels That Can Be Equipped By Accessing The Pause Menu. The Different Parts Of The Amulet Can Be Equipped To Change Aspects Of The Characters Devil Triggers Form Like Elemental Moves, Time Stop Abilities, Faster Movement, Flight Abilities, Etc.","['Would Give A Zero If Possible. Gun Button The Game', ""I Can'T Even Begin To List The Problems In This Game, Dante Is Cool Tho"", 'You Know When You Finish A Level In A Game And It Feels Like Some Major Mechanic Or Feature Was Cut Last Minute And Now It Just Feels Disjointed?', 'Boring And Unmemorable. Music And Lucia Were Good, But Just About Everything Else Was A Major Step Down.', 'Benadryl Video Game', 'What The Hell Happened Capcom']",6400,56,1600,517,2003,864,Devil May Cry 2,PS2,2003,Action,Capcom,0.71,0.58,0.51,0.17,1.97
952,Rayman Legends,2013-08-30,"['Ubisoft Montpellier', 'Ubisoft Entertainment']",4.0,921,921,"['Adventure', 'Platform']","The Glade Of Dreams Is In Trouble Once Again! The Nightmares Multiplied And Spread, Creating New Monsters Even More Terrifying Than Before!","['Yeah Still One Of The Best Platforming Games Ever Made, P Much The Only New Complaint I Have On Replay Is I Feel Like While The Soundtrack Is Amazing, There Should Have Been More Songs Cuz They Replay Some Songs Constantly', 'Rayman Muito Foda, Um Dos Melhores Jogos De Plataforma. Ubisoft Cade A Sequencia.', 'Floaty', ""I Don'T Remember Much About This Game Other Than The Fun Platforming, Charming Level Design, And The\N                     \N                      Amazing\N                     \N                     Music Levels. Those Levels Really Stuck Out To Me. I Give This Game An Easy Recommend."", ""Samen Met Donkey Kong Country Tropical Freeze Mijn Favoriete 2D Platformer Van De 2010'S."", 'Me And A Couple Of Friends Used To Fight Vividly Over Who Gets To Be The Redhead Bitch']",9800,177,2300,643,2013,2055,Rayman Legends,PS4,2014,Platform,Ubisoft,0.21,0.61,0.0,0.18,1.01
952,Rayman Legends,2013-08-30,"['Ubisoft Montpellier', 'Ubisoft Entertainment']",4.0,921,921,"['Adventure', 'Platform']","The Glade Of Dreams Is In Trouble Once Again! The Nightmares Multiplied And Spread, Creating New Monsters Even More Terrifying Than Before!","['Yeah Still One Of The Best Platforming Games Ever Made, P Much The Only New Complaint I Have On Replay Is I Feel Like While The Soundtrack Is Amazing, There Should Have Been More Songs Cuz They Replay Some Songs Constantly', 'Rayman Muito Foda, Um Dos Melhores Jogos De Plataforma. Ubisoft Cade A Sequencia.', 'Floaty', ""I Don'T Remember Much About This Game Other Than The Fun Platforming, Charming Level Design, And The\N                     \N                      Amazing\N                     \N                     Music Levels. Those Levels Really Stuck Out To Me. I Give This Game An Easy Recommend."", ""Samen Met Donkey Kong Country Tropical Freeze Mijn Favoriete 2D Platformer Van De 2010'S."", 'Me And A Couple Of Friends Used To Fight Vividly Over Who Gets To Be The Redhead Bitch']",9800,177,2300,643,2013,2985,Rayman Legends,WIIU,2013,Platform,Ubisoft,0.26,0.33,0.03,0.06,0.68
952,Rayman Legends,2013-08-30,"['Ubisoft Montpellier', 'Ubisoft Entertainment']",4.0,921,921,"['Adventure', 'Platform']","The Glade Of Dreams Is In Trouble Once Again! The Nightmares Multiplied And Spread, Creating New Monsters Even More Terrifying Than Before!","['Yeah Still One Of The Best Platforming Games Ever Made, P Much The Only New Complaint I Have On Replay Is I Feel Like While The Soundtrack Is Amazing, There Should Have Been More Songs Cuz They Replay Some Songs Constantly', 'Rayman Muito Foda, Um Dos Melhores Jogos De Plataforma. Ubisoft Cade A Sequencia.', 'Floaty', ""I Don'T Remember Much About This Game Other Than The Fun Platforming, Charming Level Design, And The\N                     \N                      Amazing\N                     \N                     Music Levels. Those Levels Really Stuck Out To Me. I Give This Game An Easy Recommend."", ""Samen Met Donkey Kong Country Tropical Freeze Mijn Favoriete 2D Platformer Van De 2010'S."", 'Me And A Couple Of Friends Used To Fight Vividly Over Who Gets To Be The Redhead Bitch']",9800,177,2300,643,2013,3071,Rayman Legends,PS3,2013,Platform,Ubisoft,0.14,0.38,0.0,0.14,0.66
952,Rayman Legends,2013-08-30,"['Ubisoft Montpellier', 'Ubisoft Entertainment']",4.0,921,921,"['Adventure', 'Platform']","The Glade Of Dreams Is In Trouble Once Again! The Nightmares Multiplied And Spread, Creating New Monsters Even More Terrifying Than Before!","['Yeah Still One Of The Best Platforming Games Ever Made, P Much The Only New Complaint I Have On Replay Is I Feel Like While The Soundtrack Is Amazing, There Should Have Been More Songs Cuz They Replay Some Songs Constantly', 'Rayman Muito Foda, Um Dos Melhores Jogos De Plataforma. Ubisoft Cade A Sequencia.', 'Floaty', ""I Don'T Remember Much About This Game Other Than The Fun Platforming, Charming Level Design, And The\N                     \N                      Amazing\N                     \N                     Music Levels. Those Levels Really Stuck Out To Me. I Give This Game An Easy Recommend."", ""Samen Met Donkey Kong Country Tropical Freeze Mijn Favoriete 2D Platformer Van De 2010'S."", 'Me And A Couple Of Friends Used To Fight Vividly Over Who Gets To Be The Redhead Bitch']",9800,177,2300,643,2013,4297,Rayman Legends,X360,2013,Platform,Ubisoft,0.19,0.23,0.0,0.04,0.46
952,Rayman Legends,2013-08-30,"['Ubisoft Montpellier', 'Ubisoft Entertainment']",4.0,921,921,"['Adventure', 'Platform']","The Glade Of Dreams Is In Trouble Once Again! The Nightmares Multiplied And Spread, Creating New Monsters Even More Terrifying Than Before!","['Yeah Still One Of The Best Platforming Games Ever Made, P Much The Only New Complaint I Have On Replay Is I Feel Like While The Soundtrack Is Amazing, There Should Have Been More Songs Cuz They Replay Some Songs Constantly', 'Rayman Muito Foda, Um Dos Melhores Jogos De Plataforma. Ubisoft Cade A Sequencia.', 'Floaty', ""I Don'T Remember Much About This Game Other Than The Fun Platforming, Charming Level Design, And The\N                     \N                      Amazing\N                     \N                     Music Levels. Those Levels Really Stuck Out To Me. I Give This Game An Easy Recommend."", ""Samen Met Donkey Kong Country Tropical Freeze Mijn Favoriete 2D Platformer Van De 2010'S."", 'Me And A Couple Of Friends Used To Fight Vividly Over Who Gets To Be The Redhead Bitch']",9800,177,2300,643,2013,5411,Rayman Legends,XONE,2014,Platform,Ubisoft,0.13,0.18,0.0,0.03,0.34
952,Rayman Legends,2013-08-30,"['Ubisoft Montpellier', 'Ubisoft Entertainment']",4.0,921,921,"['Adventure', 'Platform']","The Glade Of Dreams Is In Trouble Once Again! The Nightmares Multiplied And Spread, Creating New Monsters Even More Terrifying Than Before!","['Yeah Still One Of The Best Platforming Games Ever Made, P Much The Only New Complaint I Have On Replay Is I Feel Like While The Soundtrack Is Amazing, There Should Have Been More Songs Cuz They Replay Some Songs Constantly', 'Rayman Muito Foda, Um Dos Melhores Jogos De Plataforma. Ubisoft Cade A Sequencia.', 'Floaty', ""I Don'T Remember Much About This Game Other Than The Fun Platforming, Charming Level Design, And The\N                     \N                      Amazing\N                     \N                     Music Levels. Those Levels Really Stuck Out To Me. I Give This Game An Easy Recommend."", ""Samen Met Donkey Kong Country Tropical Freeze Mijn Favoriete 2D Platformer Van De 2010'S."", 'Me And A Couple Of Friends Used To Fight Vividly Over Who Gets To Be The Redhead Bitch']",9800,177,2300,643,2013,7455,Rayman Legends,PSV,2014,Platform,Ubisoft,0.03,0.12,0.0,0.05,0.21
953,Uncharted 2: Among Thieves,2009-10-13,"['Naughty Dog', 'Sony Computer Entertainment']",3.9,1.4K,1.4K,"['Adventure', 'Platform', 'Shooter']","In The Sequel To Drake'S Fortune, Nathan Drake Comes Across A Map That Showcases The Location Of Marco Polo'S Missing Ships. It Takes Him On A Journey To Find The Infamous Cintamani Stone, And Uncover The Truth Behind It.","[""Infinitely Better Than The First Game! The Pacing And Execution Of The Story And Set Pieces Is Perfect And Most Locations Have At Least A Few Exceptional “Cinematic Moments”. The Train Sequence May Be One Of The Greatest Levels In Any Game Ever And It’S So Fun To Play Through. The Integration Of Climbing And Shooting Improved The Gunplay Substantially And While The Later Half Of The Game Has Some Dull Combat Sections, The Vast Majority Of Them Are Super Entertaining And The Puzzles Have Been Improved A Lot Too. Overall A Great Sequel And Tied With\N                     \N                      A Thief'S End\N                     \N                     As My Favorite In The Series."", 'Is It Bad I Like 3/4 More', 'Só Fica Abaixo Do 4.', 'I Think This Is A Perfect Game Actually.', 'This Is The Empire Strikes Back Of Gaming. It Took Some Promising Ideas, Interesting Characters And Just Made Everything Strictly Better.', ""For Sure A Good Game With Good Characters And Such A Nice Story. You May Have Fun Playing That, But It Doesn'T Have A Lot Of News In Comparison Of The Preview Game.\N                     \N                     7,8""]",12000,96,1500,515,2009,120,Uncharted 2: Among Thieves,PS3,2009,Action,Sony Computer Entertainment,3.27,2.25,0.21,1.0,6.73
956,The Legend Of Zelda: A Link Between Worlds,2013-11-22,"['Nintendo', 'Nintendo Ead Software Development Group No.3']",4.1,1.3K,1.3K,"['Adventure', 'Puzzle', 'Rpg']","The Legend Of Zelda: A Link Between Worlds Is The First Zelda Game Made Exclusively For The Nintendo 3Ds. It Is An Indirect Sequel To A Link To The Past With The Same Version Of Hyrule But With New Characters And Gameplay Elements. Unlike The Series' Tradition, Many Areas Of The World Are Accessible From The Beginning Of The Game And The Dungeons Can Be Visited In Any Order. Puzzles Are Encountered Not Only In Dungeons But Also In The Open World, A Part Of Them Revolves Around The Game'S 3D Visual Effect. The 3Ds Touch-Screen Display Shows The World, Dungeon Or Map Depending On Where You Are.","['When Zelda’S Lullaby Plays During The Final Boss As You Get The Bow Of Light I Think That’S The Most Immersed I’Ve Ever Felt In A Videogame', ""It'S A Neat Twist On The Usual Zelda Formula, But I Just Couldn'T Quite Get Into It."", 'Pretty Much Just As Good As Link To The Past But It Is Much Easier And The Weapon Renting System Is A Confusing Addition.', 'From A 2D Standpoint, The Lttp Sequel Of A Link Between Worlds Is Simultaneously Their Prettiest, Their Most Original (Centered On A Charming Wall-Merging Mechanic), And (Alas) Their Easiest Work, A Fact That Makes Its Partly-Open Structure And The New Item Rental System Comically Pointless.', 'Such An Underrated Zelda Game! A Little Easy, Especially Playing This Straight After I Finished Ocarina Of Time, But It Was So Much Fun.', ""Rupees Are Valuable, Dying Is A Punishment, Exploring Is Fun. It'S The Best One, I'M Serious.""]",10000,168,2400,1100,2013,455,The Legend Of Zelda: A Link Between Worlds,3DS,2013,Action,Nintendo,1.4,0.99,0.46,0.22,3.07
